arabic_ctx,arabic_res,chinese_ctx,chinese_res,english_ctx,english_res,french_ctx,french_res,german_ctx,german_res,hindi_ctx,hindi_res,japanese_ctx,japanese_res,korean_ctx,korean_res,russian_ctx,russian_res,spanish_ctx,spanish_res,ratings
"virginia occidental . Encantado de conocerte también. Solía visitar a mi tío en Long Island
¿Qué haces por el trabajo?",dude empiezo el último año la próxima semana. casi hecho! ¿tú?,"virginia occidental . Encantado de conocerte también. Solía visitar a mi tío en Long Island
¿Qué haces por el trabajo?",dude empiezo el último año la próxima semana. casi hecho! ¿tú?,"virginia occidental . Encantado de conocerte también. Solía visitar a mi tío en Long Island
¿Qué haces por el trabajo?",dude empiezo el último año la próxima semana. casi hecho! ¿tú?,"virginia occidental . Encantado de conocerte también. Solía visitar a mi tío en Long Island
¿Qué haces por el trabajo?",dude empiezo el último año la próxima semana. casi hecho! ¿tú?,"virginia occidental . Encantado de conocerte también. Solía visitar a mi tío en Long Island
¿Qué haces por el trabajo?",dude empiezo el último año la próxima semana. casi hecho! ¿tú?,"virginia occidental . Encantado de conocerte también. Solía visitar a mi tío en Long Island
¿Qué haces por el trabajo?",dude empiezo el último año la próxima semana. casi hecho! ¿tú?,"virginia occidental . Encantado de conocerte también. Solía visitar a mi tío en Long Island
¿Qué haces por el trabajo?",dude empiezo el último año la próxima semana. casi hecho! ¿tú?,"virginia occidental . Encantado de conocerte también. Solía visitar a mi tío en Long Island
¿Qué haces por el trabajo?",dude empiezo el último año la próxima semana. casi hecho! ¿tú?,"virginia occidental . Encantado de conocerte también. Solía visitar a mi tío en Long Island
¿Qué haces por el trabajo?",dude empiezo el último año la próxima semana. casi hecho! ¿tú?,"virginia occidental . Encantado de conocerte también. Solía visitar a mi tío en Long Island
¿Qué haces por el trabajo?",dude empiezo el último año la próxima semana. casi hecho! ¿tú?,3.7
"oh muy guay. Voy a twitch para mis actualizaciones de la granja de macetas.
actualizaciones de la granja de macetas? como una verdadera granja de marihuana?",naw . es solo mi granja familiar. No necesito más de uno. lol,"oh muy guay. Voy a twitch para mis actualizaciones de la granja de macetas.
actualizaciones de la granja de macetas? como una verdadera granja de marihuana?",naw . es solo mi granja familiar. No necesito más de uno. lol,"oh muy guay. Voy a twitch para mis actualizaciones de la granja de macetas.
actualizaciones de la granja de macetas? como una verdadera granja de marihuana?",naw . es solo mi granja familiar. No necesito más de uno. lol,"oh muy guay. Voy a twitch para mis actualizaciones de la granja de macetas.
actualizaciones de la granja de macetas? como una verdadera granja de marihuana?",naw . es solo mi granja familiar. No necesito más de uno. lol,"oh muy guay. Voy a twitch para mis actualizaciones de la granja de macetas.
actualizaciones de la granja de macetas? como una verdadera granja de marihuana?",naw . es solo mi granja familiar. No necesito más de uno. lol,"oh muy guay. Voy a twitch para mis actualizaciones de la granja de macetas.
actualizaciones de la granja de macetas? como una verdadera granja de marihuana?",naw . es solo mi granja familiar. No necesito más de uno. lol,"oh muy guay. Voy a twitch para mis actualizaciones de la granja de macetas.
actualizaciones de la granja de macetas? como una verdadera granja de marihuana?",naw . es solo mi granja familiar. No necesito más de uno. lol,"oh muy guay. Voy a twitch para mis actualizaciones de la granja de macetas.
actualizaciones de la granja de macetas? como una verdadera granja de marihuana?",naw . es solo mi granja familiar. No necesito más de uno. lol,"oh muy guay. Voy a twitch para mis actualizaciones de la granja de macetas.
actualizaciones de la granja de macetas? como una verdadera granja de marihuana?",naw . es solo mi granja familiar. No necesito más de uno. lol,"oh muy guay. Voy a twitch para mis actualizaciones de la granja de macetas.
actualizaciones de la granja de macetas? como una verdadera granja de marihuana?",naw . es solo mi granja familiar. No necesito más de uno. lol,3.7
"Sí, bueno, me encantan los musicales de Disney.
Me gusta mucho la película enredada, pero frozen también es agradable",rocas disney. Estoy casado y me encantan las películas,"Sí, bueno, me encantan los musicales de Disney.
Me gusta mucho la película enredada, pero frozen también es agradable",rocas disney. Estoy casado y me encantan las películas,"Sí, bueno, me encantan los musicales de Disney.
Me gusta mucho la película enredada, pero frozen también es agradable",rocas disney. Estoy casado y me encantan las películas,"Sí, bueno, me encantan los musicales de Disney.
Me gusta mucho la película enredada, pero frozen también es agradable",rocas disney. Estoy casado y me encantan las películas,"Sí, bueno, me encantan los musicales de Disney.
Me gusta mucho la película enredada, pero frozen también es agradable",rocas disney. Estoy casado y me encantan las películas,"Sí, bueno, me encantan los musicales de Disney.
Me gusta mucho la película enredada, pero frozen también es agradable",rocas disney. Estoy casado y me encantan las películas,"Sí, bueno, me encantan los musicales de Disney.
Me gusta mucho la película enredada, pero frozen también es agradable",rocas disney. Estoy casado y me encantan las películas,"Sí, bueno, me encantan los musicales de Disney.
Me gusta mucho la película enredada, pero frozen también es agradable",rocas disney. Estoy casado y me encantan las películas,"Sí, bueno, me encantan los musicales de Disney.
Me gusta mucho la película enredada, pero frozen también es agradable",rocas disney. Estoy casado y me encantan las películas,"Sí, bueno, me encantan los musicales de Disney.
Me gusta mucho la película enredada, pero frozen también es agradable",rocas disney. Estoy casado y me encantan las películas,3.7
"Sí, estoy interesado en tomar fotos, de yoda seguro
uau. Pruebo el café como hobby",¿realmente? ¡eres gracioso! la única vez que paso café es cuando viajo solo.,"Sí, estoy interesado en tomar fotos, de yoda seguro
uau. Pruebo el café como hobby",¿realmente? ¡eres gracioso! la única vez que paso café es cuando viajo solo.,"Sí, estoy interesado en tomar fotos, de yoda seguro
uau. Pruebo el café como hobby",¿realmente? ¡eres gracioso! la única vez que paso café es cuando viajo solo.,"Sí, estoy interesado en tomar fotos, de yoda seguro
uau. Pruebo el café como hobby",¿realmente? ¡eres gracioso! la única vez que paso café es cuando viajo solo.,"Sí, estoy interesado en tomar fotos, de yoda seguro
uau. Pruebo el café como hobby",¿realmente? ¡eres gracioso! la única vez que paso café es cuando viajo solo.,"Sí, estoy interesado en tomar fotos, de yoda seguro
uau. Pruebo el café como hobby",¿realmente? ¡eres gracioso! la única vez que paso café es cuando viajo solo.,"Sí, estoy interesado en tomar fotos, de yoda seguro
uau. Pruebo el café como hobby",¿realmente? ¡eres gracioso! la única vez que paso café es cuando viajo solo.,"Sí, estoy interesado en tomar fotos, de yoda seguro
uau. Pruebo el café como hobby",¿realmente? ¡eres gracioso! la única vez que paso café es cuando viajo solo.,"Sí, estoy interesado en tomar fotos, de yoda seguro
uau. Pruebo el café como hobby",¿realmente? ¡eres gracioso! la única vez que paso café es cuando viajo solo.,"Sí, estoy interesado en tomar fotos, de yoda seguro
uau. Pruebo el café como hobby",¿realmente? ¡eres gracioso! la única vez que paso café es cuando viajo solo.,4.3
"¿Vives en el suroeste por casualidad?
No. Me encanta usar camisas de banda con volantes en las mangas",¡¡diversión!! me encantan las camisas de banda! también lo hace mi labrador bongó,"¿Vives en el suroeste por casualidad?
No. Me encanta usar camisas de banda con volantes en las mangas",¡¡diversión!! me encantan las camisas de banda! también lo hace mi labrador bongó,"¿Vives en el suroeste por casualidad?
No. Me encanta usar camisas de banda con volantes en las mangas",¡¡diversión!! me encantan las camisas de banda! también lo hace mi labrador bongó,"¿Vives en el suroeste por casualidad?
No. Me encanta usar camisas de banda con volantes en las mangas",¡¡diversión!! me encantan las camisas de banda! también lo hace mi labrador bongó,"¿Vives en el suroeste por casualidad?
No. Me encanta usar camisas de banda con volantes en las mangas",¡¡diversión!! me encantan las camisas de banda! también lo hace mi labrador bongó,"¿Vives en el suroeste por casualidad?
No. Me encanta usar camisas de banda con volantes en las mangas",¡¡diversión!! me encantan las camisas de banda! también lo hace mi labrador bongó,"¿Vives en el suroeste por casualidad?
No. Me encanta usar camisas de banda con volantes en las mangas",¡¡diversión!! me encantan las camisas de banda! también lo hace mi labrador bongó,"¿Vives en el suroeste por casualidad?
No. Me encanta usar camisas de banda con volantes en las mangas",¡¡diversión!! me encantan las camisas de banda! también lo hace mi labrador bongó,"¿Vives en el suroeste por casualidad?
No. Me encanta usar camisas de banda con volantes en las mangas",¡¡diversión!! me encantan las camisas de banda! también lo hace mi labrador bongó,"¿Vives en el suroeste por casualidad?
No. Me encanta usar camisas de banda con volantes en las mangas",¡¡diversión!! me encantan las camisas de banda! también lo hace mi labrador bongó,3.6
"mi cosa favorita para comprar son los relojes. zapatos también supongo.
Tengo dos pares de jeans y un par de zapatos.",suena cómodo podría usarlos en mi nuevo trabajo,"mi cosa favorita para comprar son los relojes. zapatos también supongo.
Tengo dos pares de jeans y un par de zapatos.",suena cómodo podría usarlos en mi nuevo trabajo,"mi cosa favorita para comprar son los relojes. zapatos también supongo.
Tengo dos pares de jeans y un par de zapatos.",suena cómodo podría usarlos en mi nuevo trabajo,"mi cosa favorita para comprar son los relojes. zapatos también supongo.
Tengo dos pares de jeans y un par de zapatos.",suena cómodo podría usarlos en mi nuevo trabajo,"mi cosa favorita para comprar son los relojes. zapatos también supongo.
Tengo dos pares de jeans y un par de zapatos.",suena cómodo podría usarlos en mi nuevo trabajo,"mi cosa favorita para comprar son los relojes. zapatos también supongo.
Tengo dos pares de jeans y un par de zapatos.",suena cómodo podría usarlos en mi nuevo trabajo,"mi cosa favorita para comprar son los relojes. zapatos también supongo.
Tengo dos pares de jeans y un par de zapatos.",suena cómodo podría usarlos en mi nuevo trabajo,"mi cosa favorita para comprar son los relojes. zapatos también supongo.
Tengo dos pares de jeans y un par de zapatos.",suena cómodo podría usarlos en mi nuevo trabajo,"mi cosa favorita para comprar son los relojes. zapatos también supongo.
Tengo dos pares de jeans y un par de zapatos.",suena cómodo podría usarlos en mi nuevo trabajo,"mi cosa favorita para comprar son los relojes. zapatos también supongo.
Tengo dos pares de jeans y un par de zapatos.",suena cómodo podría usarlos en mi nuevo trabajo,3.5
"eso es gracioso. la mía es una botella de vino.
que tampoco puede doler! ¿Qué más te gusta hacer?",¡Voy a méxico y esquío! pero odio la comida allá abajo,"eso es gracioso. la mía es una botella de vino.
que tampoco puede doler! ¿Qué más te gusta hacer?",¡Voy a méxico y esquío! pero odio la comida allá abajo,"eso es gracioso. la mía es una botella de vino.
que tampoco puede doler! ¿Qué más te gusta hacer?",¡Voy a méxico y esquío! pero odio la comida allá abajo,"eso es gracioso. la mía es una botella de vino.
que tampoco puede doler! ¿Qué más te gusta hacer?",¡Voy a méxico y esquío! pero odio la comida allá abajo,"eso es gracioso. la mía es una botella de vino.
que tampoco puede doler! ¿Qué más te gusta hacer?",¡Voy a méxico y esquío! pero odio la comida allá abajo,"eso es gracioso. la mía es una botella de vino.
que tampoco puede doler! ¿Qué más te gusta hacer?",¡Voy a méxico y esquío! pero odio la comida allá abajo,"eso es gracioso. la mía es una botella de vino.
que tampoco puede doler! ¿Qué más te gusta hacer?",¡Voy a méxico y esquío! pero odio la comida allá abajo,"eso es gracioso. la mía es una botella de vino.
que tampoco puede doler! ¿Qué más te gusta hacer?",¡Voy a méxico y esquío! pero odio la comida allá abajo,"eso es gracioso. la mía es una botella de vino.
que tampoco puede doler! ¿Qué más te gusta hacer?",¡Voy a méxico y esquío! pero odio la comida allá abajo,"eso es gracioso. la mía es una botella de vino.
que tampoco puede doler! ¿Qué más te gusta hacer?",¡Voy a méxico y esquío! pero odio la comida allá abajo,3.7
"Tengo una hija que la gente dice que es un niño prodigio
¿Qué talentos tiene?",toca el violín. ella es talentosa y hermosa,"Tengo una hija que la gente dice que es un niño prodigio
¿Qué talentos tiene?",toca el violín. ella es talentosa y hermosa,"Tengo una hija que la gente dice que es un niño prodigio
¿Qué talentos tiene?",toca el violín. ella es talentosa y hermosa,"Tengo una hija que la gente dice que es un niño prodigio
¿Qué talentos tiene?",toca el violín. ella es talentosa y hermosa,"Tengo una hija que la gente dice que es un niño prodigio
¿Qué talentos tiene?",toca el violín. ella es talentosa y hermosa,"Tengo una hija que la gente dice que es un niño prodigio
¿Qué talentos tiene?",toca el violín. ella es talentosa y hermosa,"Tengo una hija que la gente dice que es un niño prodigio
¿Qué talentos tiene?",toca el violín. ella es talentosa y hermosa,"Tengo una hija que la gente dice que es un niño prodigio
¿Qué talentos tiene?",toca el violín. ella es talentosa y hermosa,"Tengo una hija que la gente dice que es un niño prodigio
¿Qué talentos tiene?",toca el violín. ella es talentosa y hermosa,"Tengo una hija que la gente dice que es un niño prodigio
¿Qué talentos tiene?",toca el violín. ella es talentosa y hermosa,4.2
"construyo casas, a veces las arreglo, tengo los genes de mis papás.
tal vez yo también. es electricista y paga guitarra eléctrica.","pulcro. Sin embargo, trabajo con bitcoins","construyo casas, a veces las arreglo, tengo los genes de mis papás.
tal vez yo también. es electricista y paga guitarra eléctrica.","pulcro. Sin embargo, trabajo con bitcoins","construyo casas, a veces las arreglo, tengo los genes de mis papás.
tal vez yo también. es electricista y paga guitarra eléctrica.","pulcro. Sin embargo, trabajo con bitcoins","construyo casas, a veces las arreglo, tengo los genes de mis papás.
tal vez yo también. es electricista y paga guitarra eléctrica.","pulcro. Sin embargo, trabajo con bitcoins","construyo casas, a veces las arreglo, tengo los genes de mis papás.
tal vez yo también. es electricista y paga guitarra eléctrica.","pulcro. Sin embargo, trabajo con bitcoins","construyo casas, a veces las arreglo, tengo los genes de mis papás.
tal vez yo también. es electricista y paga guitarra eléctrica.","pulcro. Sin embargo, trabajo con bitcoins","construyo casas, a veces las arreglo, tengo los genes de mis papás.
tal vez yo también. es electricista y paga guitarra eléctrica.","pulcro. Sin embargo, trabajo con bitcoins","construyo casas, a veces las arreglo, tengo los genes de mis papás.
tal vez yo también. es electricista y paga guitarra eléctrica.","pulcro. Sin embargo, trabajo con bitcoins","construyo casas, a veces las arreglo, tengo los genes de mis papás.
tal vez yo también. es electricista y paga guitarra eléctrica.","pulcro. Sin embargo, trabajo con bitcoins","construyo casas, a veces las arreglo, tengo los genes de mis papás.
tal vez yo también. es electricista y paga guitarra eléctrica.","pulcro. Sin embargo, trabajo con bitcoins",2.7
"eso es interesante. ¿Cuál fue la apuesta?
que los cachorros perderían el año pasado en la serie mundial jajaja","bueno, entonces vaqueros dallas!","eso es interesante. ¿Cuál fue la apuesta?
que los cachorros perderían el año pasado en la serie mundial jajaja","bueno, entonces vaqueros dallas!","eso es interesante. ¿Cuál fue la apuesta?
que los cachorros perderían el año pasado en la serie mundial jajaja","bueno, entonces vaqueros dallas!","eso es interesante. ¿Cuál fue la apuesta?
que los cachorros perderían el año pasado en la serie mundial jajaja","bueno, entonces vaqueros dallas!","eso es interesante. ¿Cuál fue la apuesta?
que los cachorros perderían el año pasado en la serie mundial jajaja","bueno, entonces vaqueros dallas!","eso es interesante. ¿Cuál fue la apuesta?
que los cachorros perderían el año pasado en la serie mundial jajaja","bueno, entonces vaqueros dallas!","eso es interesante. ¿Cuál fue la apuesta?
que los cachorros perderían el año pasado en la serie mundial jajaja","bueno, entonces vaqueros dallas!","eso es interesante. ¿Cuál fue la apuesta?
que los cachorros perderían el año pasado en la serie mundial jajaja","bueno, entonces vaqueros dallas!","eso es interesante. ¿Cuál fue la apuesta?
que los cachorros perderían el año pasado en la serie mundial jajaja","bueno, entonces vaqueros dallas!","eso es interesante. ¿Cuál fue la apuesta?
que los cachorros perderían el año pasado en la serie mundial jajaja","bueno, entonces vaqueros dallas!",2.4
"el dinero hace girar el mundo.
Sí, sí, seguro que lo hace mi amigo","el dinero hace que el mundo gire, ¿estoy en lo cierto?","el dinero hace girar el mundo.
Sí, sí, seguro que lo hace mi amigo","el dinero hace que el mundo gire, ¿estoy en lo cierto?","el dinero hace girar el mundo.
Sí, sí, seguro que lo hace mi amigo","el dinero hace que el mundo gire, ¿estoy en lo cierto?","el dinero hace girar el mundo.
Sí, sí, seguro que lo hace mi amigo","el dinero hace que el mundo gire, ¿estoy en lo cierto?","el dinero hace girar el mundo.
Sí, sí, seguro que lo hace mi amigo","el dinero hace que el mundo gire, ¿estoy en lo cierto?","el dinero hace girar el mundo.
Sí, sí, seguro que lo hace mi amigo","el dinero hace que el mundo gire, ¿estoy en lo cierto?","el dinero hace girar el mundo.
Sí, sí, seguro que lo hace mi amigo","el dinero hace que el mundo gire, ¿estoy en lo cierto?","el dinero hace girar el mundo.
Sí, sí, seguro que lo hace mi amigo","el dinero hace que el mundo gire, ¿estoy en lo cierto?","el dinero hace girar el mundo.
Sí, sí, seguro que lo hace mi amigo","el dinero hace que el mundo gire, ¿estoy en lo cierto?","el dinero hace girar el mundo.
Sí, sí, seguro que lo hace mi amigo","el dinero hace que el mundo gire, ¿estoy en lo cierto?",3.8
"Estoy bien. acabo de sacar a mi perro a pasear
Tengo un perro que ama para que le cante","ll , no tengo tiempo para la música. ¿De qué canta?","Estoy bien. acabo de sacar a mi perro a pasear
Tengo un perro que ama para que le cante","ll , no tengo tiempo para la música. ¿De qué canta?","Estoy bien. acabo de sacar a mi perro a pasear
Tengo un perro que ama para que le cante","ll , no tengo tiempo para la música. ¿De qué canta?","Estoy bien. acabo de sacar a mi perro a pasear
Tengo un perro que ama para que le cante","ll , no tengo tiempo para la música. ¿De qué canta?","Estoy bien. acabo de sacar a mi perro a pasear
Tengo un perro que ama para que le cante","ll , no tengo tiempo para la música. ¿De qué canta?","Estoy bien. acabo de sacar a mi perro a pasear
Tengo un perro que ama para que le cante","ll , no tengo tiempo para la música. ¿De qué canta?","Estoy bien. acabo de sacar a mi perro a pasear
Tengo un perro que ama para que le cante","ll , no tengo tiempo para la música. ¿De qué canta?","Estoy bien. acabo de sacar a mi perro a pasear
Tengo un perro que ama para que le cante","ll , no tengo tiempo para la música. ¿De qué canta?","Estoy bien. acabo de sacar a mi perro a pasear
Tengo un perro que ama para que le cante","ll , no tengo tiempo para la música. ¿De qué canta?","Estoy bien. acabo de sacar a mi perro a pasear
Tengo un perro que ama para que le cante","ll , no tengo tiempo para la música. ¿De qué canta?",3.1
"Tengo dos perros. ¿Tienes mascotas?
no, no puedo permitirme mascotas en este momento. La comida orgánica para mascotas es súper cara.",¿cómo? la comida orgánica no es agradable.,"Tengo dos perros. ¿Tienes mascotas?
no, no puedo permitirme mascotas en este momento. La comida orgánica para mascotas es súper cara.",¿cómo? la comida orgánica no es agradable.,"Tengo dos perros. ¿Tienes mascotas?
no, no puedo permitirme mascotas en este momento. La comida orgánica para mascotas es súper cara.",¿cómo? la comida orgánica no es agradable.,"Tengo dos perros. ¿Tienes mascotas?
no, no puedo permitirme mascotas en este momento. La comida orgánica para mascotas es súper cara.",¿cómo? la comida orgánica no es agradable.,"Tengo dos perros. ¿Tienes mascotas?
no, no puedo permitirme mascotas en este momento. La comida orgánica para mascotas es súper cara.",¿cómo? la comida orgánica no es agradable.,"Tengo dos perros. ¿Tienes mascotas?
no, no puedo permitirme mascotas en este momento. La comida orgánica para mascotas es súper cara.",¿cómo? la comida orgánica no es agradable.,"Tengo dos perros. ¿Tienes mascotas?
no, no puedo permitirme mascotas en este momento. La comida orgánica para mascotas es súper cara.",¿cómo? la comida orgánica no es agradable.,"Tengo dos perros. ¿Tienes mascotas?
no, no puedo permitirme mascotas en este momento. La comida orgánica para mascotas es súper cara.",¿cómo? la comida orgánica no es agradable.,"Tengo dos perros. ¿Tienes mascotas?
no, no puedo permitirme mascotas en este momento. La comida orgánica para mascotas es súper cara.",¿cómo? la comida orgánica no es agradable.,"Tengo dos perros. ¿Tienes mascotas?
no, no puedo permitirme mascotas en este momento. La comida orgánica para mascotas es súper cara.",¿cómo? la comida orgánica no es agradable.,3.5
"nunca lo probé, pero tal vez debería. ¿Cuál es tu película favorita?
Me gusta el bosque gump, pero prefiero los libros. Trabajo en una librería.","eso es gracioso, soy ilustrador para una editorial!","nunca lo probé, pero tal vez debería. ¿Cuál es tu película favorita?
Me gusta el bosque gump, pero prefiero los libros. Trabajo en una librería.","eso es gracioso, soy ilustrador para una editorial!","nunca lo probé, pero tal vez debería. ¿Cuál es tu película favorita?
Me gusta el bosque gump, pero prefiero los libros. Trabajo en una librería.","eso es gracioso, soy ilustrador para una editorial!","nunca lo probé, pero tal vez debería. ¿Cuál es tu película favorita?
Me gusta el bosque gump, pero prefiero los libros. Trabajo en una librería.","eso es gracioso, soy ilustrador para una editorial!","nunca lo probé, pero tal vez debería. ¿Cuál es tu película favorita?
Me gusta el bosque gump, pero prefiero los libros. Trabajo en una librería.","eso es gracioso, soy ilustrador para una editorial!","nunca lo probé, pero tal vez debería. ¿Cuál es tu película favorita?
Me gusta el bosque gump, pero prefiero los libros. Trabajo en una librería.","eso es gracioso, soy ilustrador para una editorial!","nunca lo probé, pero tal vez debería. ¿Cuál es tu película favorita?
Me gusta el bosque gump, pero prefiero los libros. Trabajo en una librería.","eso es gracioso, soy ilustrador para una editorial!","nunca lo probé, pero tal vez debería. ¿Cuál es tu película favorita?
Me gusta el bosque gump, pero prefiero los libros. Trabajo en una librería.","eso es gracioso, soy ilustrador para una editorial!","nunca lo probé, pero tal vez debería. ¿Cuál es tu película favorita?
Me gusta el bosque gump, pero prefiero los libros. Trabajo en una librería.","eso es gracioso, soy ilustrador para una editorial!","nunca lo probé, pero tal vez debería. ¿Cuál es tu película favorita?
Me gusta el bosque gump, pero prefiero los libros. Trabajo en una librería.","eso es gracioso, soy ilustrador para una editorial!",3.5
"pelo largo hasta el final. aunque el pelo corto puede parecer más profesional.
Tengo que acostumbrarme a esto. así que ¿algún pasatiempo?",los videojuegos son un hobbie. también siendo cocinero aficionado. ¿y tú?,"pelo largo hasta el final. aunque el pelo corto puede parecer más profesional.
Tengo que acostumbrarme a esto. así que ¿algún pasatiempo?",los videojuegos son un hobbie. también siendo cocinero aficionado. ¿y tú?,"pelo largo hasta el final. aunque el pelo corto puede parecer más profesional.
Tengo que acostumbrarme a esto. así que ¿algún pasatiempo?",los videojuegos son un hobbie. también siendo cocinero aficionado. ¿y tú?,"pelo largo hasta el final. aunque el pelo corto puede parecer más profesional.
Tengo que acostumbrarme a esto. así que ¿algún pasatiempo?",los videojuegos son un hobbie. también siendo cocinero aficionado. ¿y tú?,"pelo largo hasta el final. aunque el pelo corto puede parecer más profesional.
Tengo que acostumbrarme a esto. así que ¿algún pasatiempo?",los videojuegos son un hobbie. también siendo cocinero aficionado. ¿y tú?,"pelo largo hasta el final. aunque el pelo corto puede parecer más profesional.
Tengo que acostumbrarme a esto. así que ¿algún pasatiempo?",los videojuegos son un hobbie. también siendo cocinero aficionado. ¿y tú?,"pelo largo hasta el final. aunque el pelo corto puede parecer más profesional.
Tengo que acostumbrarme a esto. así que ¿algún pasatiempo?",los videojuegos son un hobbie. también siendo cocinero aficionado. ¿y tú?,"pelo largo hasta el final. aunque el pelo corto puede parecer más profesional.
Tengo que acostumbrarme a esto. así que ¿algún pasatiempo?",los videojuegos son un hobbie. también siendo cocinero aficionado. ¿y tú?,"pelo largo hasta el final. aunque el pelo corto puede parecer más profesional.
Tengo que acostumbrarme a esto. así que ¿algún pasatiempo?",los videojuegos son un hobbie. también siendo cocinero aficionado. ¿y tú?,"pelo largo hasta el final. aunque el pelo corto puede parecer más profesional.
Tengo que acostumbrarme a esto. así que ¿algún pasatiempo?",los videojuegos son un hobbie. también siendo cocinero aficionado. ¿y tú?,4.4
