arabic_ctx,arabic_res,chinese_ctx,chinese_res,english_ctx,english_res,french_ctx,french_res,german_ctx,german_res,hindi_ctx,hindi_res,japanese_ctx,japanese_res,korean_ctx,korean_res,russian_ctx,russian_res,spanish_ctx,spanish_res,ratings
"¡He estado entrenando a una nueva chica en el trabajo esta semana!
¿Cómo le va?",Eso está estupendo,"¡He estado entrenando a una nueva chica en el trabajo esta semana!
¿Cómo le va?",Eso está estupendo,"¡He estado entrenando a una nueva chica en el trabajo esta semana!
¿Cómo le va?",Eso está estupendo,"¡He estado entrenando a una nueva chica en el trabajo esta semana!
¿Cómo le va?",Eso está estupendo,"¡He estado entrenando a una nueva chica en el trabajo esta semana!
¿Cómo le va?",Eso está estupendo,"¡He estado entrenando a una nueva chica en el trabajo esta semana!
¿Cómo le va?",Eso está estupendo,"¡He estado entrenando a una nueva chica en el trabajo esta semana!
¿Cómo le va?",Eso está estupendo,"¡He estado entrenando a una nueva chica en el trabajo esta semana!
¿Cómo le va?",Eso está estupendo,"¡He estado entrenando a una nueva chica en el trabajo esta semana!
¿Cómo le va?",Eso está estupendo,"¡He estado entrenando a una nueva chica en el trabajo esta semana!
¿Cómo le va?",Eso está estupendo,2.8
"Es una bendición y una maldición. Cuando tengo problemas pienso en lo que ella me diría.
Esa es una buena manera de recordarla y mantenerla cerca de tu corazón.",Eso está estupendo,"Es una bendición y una maldición. Cuando tengo problemas pienso en lo que ella me diría.
Esa es una buena manera de recordarla y mantenerla cerca de tu corazón.",Eso está estupendo,"Es una bendición y una maldición. Cuando tengo problemas pienso en lo que ella me diría.
Esa es una buena manera de recordarla y mantenerla cerca de tu corazón.",Eso está estupendo,"Es una bendición y una maldición. Cuando tengo problemas pienso en lo que ella me diría.
Esa es una buena manera de recordarla y mantenerla cerca de tu corazón.",Eso está estupendo,"Es una bendición y una maldición. Cuando tengo problemas pienso en lo que ella me diría.
Esa es una buena manera de recordarla y mantenerla cerca de tu corazón.",Eso está estupendo,"Es una bendición y una maldición. Cuando tengo problemas pienso en lo que ella me diría.
Esa es una buena manera de recordarla y mantenerla cerca de tu corazón.",Eso está estupendo,"Es una bendición y una maldición. Cuando tengo problemas pienso en lo que ella me diría.
Esa es una buena manera de recordarla y mantenerla cerca de tu corazón.",Eso está estupendo,"Es una bendición y una maldición. Cuando tengo problemas pienso en lo que ella me diría.
Esa es una buena manera de recordarla y mantenerla cerca de tu corazón.",Eso está estupendo,"Es una bendición y una maldición. Cuando tengo problemas pienso en lo que ella me diría.
Esa es una buena manera de recordarla y mantenerla cerca de tu corazón.",Eso está estupendo,"Es una bendición y una maldición. Cuando tengo problemas pienso en lo que ella me diría.
Esa es una buena manera de recordarla y mantenerla cerca de tu corazón.",Eso está estupendo,3.0
"Mi esposo podría perder su trabajo, no estoy seguro de lo que haremos si lo hace.
Eso es terrible. ¿Por qué crees que perderá su trabajo?",eso es algo bueno que hacer. Espero que sea un buen trabajo,"Mi esposo podría perder su trabajo, no estoy seguro de lo que haremos si lo hace.
Eso es terrible. ¿Por qué crees que perderá su trabajo?",eso es algo bueno que hacer. Espero que sea un buen trabajo,"Mi esposo podría perder su trabajo, no estoy seguro de lo que haremos si lo hace.
Eso es terrible. ¿Por qué crees que perderá su trabajo?",eso es algo bueno que hacer. Espero que sea un buen trabajo,"Mi esposo podría perder su trabajo, no estoy seguro de lo que haremos si lo hace.
Eso es terrible. ¿Por qué crees que perderá su trabajo?",eso es algo bueno que hacer. Espero que sea un buen trabajo,"Mi esposo podría perder su trabajo, no estoy seguro de lo que haremos si lo hace.
Eso es terrible. ¿Por qué crees que perderá su trabajo?",eso es algo bueno que hacer. Espero que sea un buen trabajo,"Mi esposo podría perder su trabajo, no estoy seguro de lo que haremos si lo hace.
Eso es terrible. ¿Por qué crees que perderá su trabajo?",eso es algo bueno que hacer. Espero que sea un buen trabajo,"Mi esposo podría perder su trabajo, no estoy seguro de lo que haremos si lo hace.
Eso es terrible. ¿Por qué crees que perderá su trabajo?",eso es algo bueno que hacer. Espero que sea un buen trabajo,"Mi esposo podría perder su trabajo, no estoy seguro de lo que haremos si lo hace.
Eso es terrible. ¿Por qué crees que perderá su trabajo?",eso es algo bueno que hacer. Espero que sea un buen trabajo,"Mi esposo podría perder su trabajo, no estoy seguro de lo que haremos si lo hace.
Eso es terrible. ¿Por qué crees que perderá su trabajo?",eso es algo bueno que hacer. Espero que sea un buen trabajo,"Mi esposo podría perder su trabajo, no estoy seguro de lo que haremos si lo hace.
Eso es terrible. ¿Por qué crees que perderá su trabajo?",eso es algo bueno que hacer. Espero que sea un buen trabajo,2.5
"Caminamos, comimos helado, montamos en bicicleta, nos reímos mucho, disfrutamos del aire libre, estábamos agotados.
¿Con quién hiciste todas esas cosas? ¡Suena como un día maravilloso!",Eso está estupendo,"Caminamos, comimos helado, montamos en bicicleta, nos reímos mucho, disfrutamos del aire libre, estábamos agotados.
¿Con quién hiciste todas esas cosas? ¡Suena como un día maravilloso!",Eso está estupendo,"Caminamos, comimos helado, montamos en bicicleta, nos reímos mucho, disfrutamos del aire libre, estábamos agotados.
¿Con quién hiciste todas esas cosas? ¡Suena como un día maravilloso!",Eso está estupendo,"Caminamos, comimos helado, montamos en bicicleta, nos reímos mucho, disfrutamos del aire libre, estábamos agotados.
¿Con quién hiciste todas esas cosas? ¡Suena como un día maravilloso!",Eso está estupendo,"Caminamos, comimos helado, montamos en bicicleta, nos reímos mucho, disfrutamos del aire libre, estábamos agotados.
¿Con quién hiciste todas esas cosas? ¡Suena como un día maravilloso!",Eso está estupendo,"Caminamos, comimos helado, montamos en bicicleta, nos reímos mucho, disfrutamos del aire libre, estábamos agotados.
¿Con quién hiciste todas esas cosas? ¡Suena como un día maravilloso!",Eso está estupendo,"Caminamos, comimos helado, montamos en bicicleta, nos reímos mucho, disfrutamos del aire libre, estábamos agotados.
¿Con quién hiciste todas esas cosas? ¡Suena como un día maravilloso!",Eso está estupendo,"Caminamos, comimos helado, montamos en bicicleta, nos reímos mucho, disfrutamos del aire libre, estábamos agotados.
¿Con quién hiciste todas esas cosas? ¡Suena como un día maravilloso!",Eso está estupendo,"Caminamos, comimos helado, montamos en bicicleta, nos reímos mucho, disfrutamos del aire libre, estábamos agotados.
¿Con quién hiciste todas esas cosas? ¡Suena como un día maravilloso!",Eso está estupendo,"Caminamos, comimos helado, montamos en bicicleta, nos reímos mucho, disfrutamos del aire libre, estábamos agotados.
¿Con quién hiciste todas esas cosas? ¡Suena como un día maravilloso!",Eso está estupendo,2.6
"¿Te dije lo que pasó con Li la otra noche? Chico, me siento tonto.
¡No, no me lo dijiste! ¿¿Qué pasó??",¡No! ¡Es un buen momento!,"¿Te dije lo que pasó con Li la otra noche? Chico, me siento tonto.
¡No, no me lo dijiste! ¿¿Qué pasó??",¡No! ¡Es un buen momento!,"¿Te dije lo que pasó con Li la otra noche? Chico, me siento tonto.
¡No, no me lo dijiste! ¿¿Qué pasó??",¡No! ¡Es un buen momento!,"¿Te dije lo que pasó con Li la otra noche? Chico, me siento tonto.
¡No, no me lo dijiste! ¿¿Qué pasó??",¡No! ¡Es un buen momento!,"¿Te dije lo que pasó con Li la otra noche? Chico, me siento tonto.
¡No, no me lo dijiste! ¿¿Qué pasó??",¡No! ¡Es un buen momento!,"¿Te dije lo que pasó con Li la otra noche? Chico, me siento tonto.
¡No, no me lo dijiste! ¿¿Qué pasó??",¡No! ¡Es un buen momento!,"¿Te dije lo que pasó con Li la otra noche? Chico, me siento tonto.
¡No, no me lo dijiste! ¿¿Qué pasó??",¡No! ¡Es un buen momento!,"¿Te dije lo que pasó con Li la otra noche? Chico, me siento tonto.
¡No, no me lo dijiste! ¿¿Qué pasó??",¡No! ¡Es un buen momento!,"¿Te dije lo que pasó con Li la otra noche? Chico, me siento tonto.
¡No, no me lo dijiste! ¿¿Qué pasó??",¡No! ¡Es un buen momento!,"¿Te dije lo que pasó con Li la otra noche? Chico, me siento tonto.
¡No, no me lo dijiste! ¿¿Qué pasó??",¡No! ¡Es un buen momento!,3.2
"Estoy impresionado en las habilidades de campamento de mis hermanas. Son muy buenos
¿qué hizo ella?",Eso está estupendo,"Estoy impresionado en las habilidades de campamento de mis hermanas. Son muy buenos
¿qué hizo ella?",Eso está estupendo,"Estoy impresionado en las habilidades de campamento de mis hermanas. Son muy buenos
¿qué hizo ella?",Eso está estupendo,"Estoy impresionado en las habilidades de campamento de mis hermanas. Son muy buenos
¿qué hizo ella?",Eso está estupendo,"Estoy impresionado en las habilidades de campamento de mis hermanas. Son muy buenos
¿qué hizo ella?",Eso está estupendo,"Estoy impresionado en las habilidades de campamento de mis hermanas. Son muy buenos
¿qué hizo ella?",Eso está estupendo,"Estoy impresionado en las habilidades de campamento de mis hermanas. Son muy buenos
¿qué hizo ella?",Eso está estupendo,"Estoy impresionado en las habilidades de campamento de mis hermanas. Son muy buenos
¿qué hizo ella?",Eso está estupendo,"Estoy impresionado en las habilidades de campamento de mis hermanas. Son muy buenos
¿qué hizo ella?",Eso está estupendo,"Estoy impresionado en las habilidades de campamento de mis hermanas. Son muy buenos
¿qué hizo ella?",Eso está estupendo,2.8
"Acabo de ir hoy a visitar a mi hijo en su nueva casa.
cómo fue",Eso está estupendo,"Acabo de ir hoy a visitar a mi hijo en su nueva casa.
cómo fue",Eso está estupendo,"Acabo de ir hoy a visitar a mi hijo en su nueva casa.
cómo fue",Eso está estupendo,"Acabo de ir hoy a visitar a mi hijo en su nueva casa.
cómo fue",Eso está estupendo,"Acabo de ir hoy a visitar a mi hijo en su nueva casa.
cómo fue",Eso está estupendo,"Acabo de ir hoy a visitar a mi hijo en su nueva casa.
cómo fue",Eso está estupendo,"Acabo de ir hoy a visitar a mi hijo en su nueva casa.
cómo fue",Eso está estupendo,"Acabo de ir hoy a visitar a mi hijo en su nueva casa.
cómo fue",Eso está estupendo,"Acabo de ir hoy a visitar a mi hijo en su nueva casa.
cómo fue",Eso está estupendo,"Acabo de ir hoy a visitar a mi hijo en su nueva casa.
cómo fue",Eso está estupendo,2.7
"Me sorprendió el miedo encontrar una serpiente de cascabel justo donde estaba a punto de entrar la semana pasada.
¡vaca santa! Eso es aterrador. ¿Qué hiciste?",¡¡¡¡¡¡ ! ! ! ! ! ! !,"Me sorprendió el miedo encontrar una serpiente de cascabel justo donde estaba a punto de entrar la semana pasada.
¡vaca santa! Eso es aterrador. ¿Qué hiciste?",¡¡¡¡¡¡ ! ! ! ! ! ! !,"Me sorprendió el miedo encontrar una serpiente de cascabel justo donde estaba a punto de entrar la semana pasada.
¡vaca santa! Eso es aterrador. ¿Qué hiciste?",¡¡¡¡¡¡ ! ! ! ! ! ! !,"Me sorprendió el miedo encontrar una serpiente de cascabel justo donde estaba a punto de entrar la semana pasada.
¡vaca santa! Eso es aterrador. ¿Qué hiciste?",¡¡¡¡¡¡ ! ! ! ! ! ! !,"Me sorprendió el miedo encontrar una serpiente de cascabel justo donde estaba a punto de entrar la semana pasada.
¡vaca santa! Eso es aterrador. ¿Qué hiciste?",¡¡¡¡¡¡ ! ! ! ! ! ! !,"Me sorprendió el miedo encontrar una serpiente de cascabel justo donde estaba a punto de entrar la semana pasada.
¡vaca santa! Eso es aterrador. ¿Qué hiciste?",¡¡¡¡¡¡ ! ! ! ! ! ! !,"Me sorprendió el miedo encontrar una serpiente de cascabel justo donde estaba a punto de entrar la semana pasada.
¡vaca santa! Eso es aterrador. ¿Qué hiciste?",¡¡¡¡¡¡ ! ! ! ! ! ! !,"Me sorprendió el miedo encontrar una serpiente de cascabel justo donde estaba a punto de entrar la semana pasada.
¡vaca santa! Eso es aterrador. ¿Qué hiciste?",¡¡¡¡¡¡ ! ! ! ! ! ! !,"Me sorprendió el miedo encontrar una serpiente de cascabel justo donde estaba a punto de entrar la semana pasada.
¡vaca santa! Eso es aterrador. ¿Qué hiciste?",¡¡¡¡¡¡ ! ! ! ! ! ! !,"Me sorprendió el miedo encontrar una serpiente de cascabel justo donde estaba a punto de entrar la semana pasada.
¡vaca santa! Eso es aterrador. ¿Qué hiciste?",¡¡¡¡¡¡ ! ! ! ! ! ! !,2.7
"Voy a necesitar tu apoyo aquí, porque estoy pasando por algo un poco difícil, ¿de acuerdo?
¡¡Cualquier cosa que necesites!! ¡Estoy aquí para ti!",Eso está estupendo,"Voy a necesitar tu apoyo aquí, porque estoy pasando por algo un poco difícil, ¿de acuerdo?
¡¡Cualquier cosa que necesites!! ¡Estoy aquí para ti!",Eso está estupendo,"Voy a necesitar tu apoyo aquí, porque estoy pasando por algo un poco difícil, ¿de acuerdo?
¡¡Cualquier cosa que necesites!! ¡Estoy aquí para ti!",Eso está estupendo,"Voy a necesitar tu apoyo aquí, porque estoy pasando por algo un poco difícil, ¿de acuerdo?
¡¡Cualquier cosa que necesites!! ¡Estoy aquí para ti!",Eso está estupendo,"Voy a necesitar tu apoyo aquí, porque estoy pasando por algo un poco difícil, ¿de acuerdo?
¡¡Cualquier cosa que necesites!! ¡Estoy aquí para ti!",Eso está estupendo,"Voy a necesitar tu apoyo aquí, porque estoy pasando por algo un poco difícil, ¿de acuerdo?
¡¡Cualquier cosa que necesites!! ¡Estoy aquí para ti!",Eso está estupendo,"Voy a necesitar tu apoyo aquí, porque estoy pasando por algo un poco difícil, ¿de acuerdo?
¡¡Cualquier cosa que necesites!! ¡Estoy aquí para ti!",Eso está estupendo,"Voy a necesitar tu apoyo aquí, porque estoy pasando por algo un poco difícil, ¿de acuerdo?
¡¡Cualquier cosa que necesites!! ¡Estoy aquí para ti!",Eso está estupendo,"Voy a necesitar tu apoyo aquí, porque estoy pasando por algo un poco difícil, ¿de acuerdo?
¡¡Cualquier cosa que necesites!! ¡Estoy aquí para ti!",Eso está estupendo,"Voy a necesitar tu apoyo aquí, porque estoy pasando por algo un poco difícil, ¿de acuerdo?
¡¡Cualquier cosa que necesites!! ¡Estoy aquí para ti!",Eso está estupendo,3.0
"Creo que en el pasado he pasado tiempo preocupándome por cosas que no son importantes.
¿Qué tipo de cosas?  Siempre podrías cambiar eso en el futuro.",¡Eso es genial! ¡Espero que os lo paséis bien!,"Creo que en el pasado he pasado tiempo preocupándome por cosas que no son importantes.
¿Qué tipo de cosas?  Siempre podrías cambiar eso en el futuro.",¡Eso es genial! ¡Espero que os lo paséis bien!,"Creo que en el pasado he pasado tiempo preocupándome por cosas que no son importantes.
¿Qué tipo de cosas?  Siempre podrías cambiar eso en el futuro.",¡Eso es genial! ¡Espero que os lo paséis bien!,"Creo que en el pasado he pasado tiempo preocupándome por cosas que no son importantes.
¿Qué tipo de cosas?  Siempre podrías cambiar eso en el futuro.",¡Eso es genial! ¡Espero que os lo paséis bien!,"Creo que en el pasado he pasado tiempo preocupándome por cosas que no son importantes.
¿Qué tipo de cosas?  Siempre podrías cambiar eso en el futuro.",¡Eso es genial! ¡Espero que os lo paséis bien!,"Creo que en el pasado he pasado tiempo preocupándome por cosas que no son importantes.
¿Qué tipo de cosas?  Siempre podrías cambiar eso en el futuro.",¡Eso es genial! ¡Espero que os lo paséis bien!,"Creo que en el pasado he pasado tiempo preocupándome por cosas que no son importantes.
¿Qué tipo de cosas?  Siempre podrías cambiar eso en el futuro.",¡Eso es genial! ¡Espero que os lo paséis bien!,"Creo que en el pasado he pasado tiempo preocupándome por cosas que no son importantes.
¿Qué tipo de cosas?  Siempre podrías cambiar eso en el futuro.",¡Eso es genial! ¡Espero que os lo paséis bien!,"Creo que en el pasado he pasado tiempo preocupándome por cosas que no son importantes.
¿Qué tipo de cosas?  Siempre podrías cambiar eso en el futuro.",¡Eso es genial! ¡Espero que os lo paséis bien!,"Creo que en el pasado he pasado tiempo preocupándome por cosas que no son importantes.
¿Qué tipo de cosas?  Siempre podrías cambiar eso en el futuro.",¡Eso es genial! ¡Espero que os lo paséis bien!,2.8
"Tengo contrato para comprar mi primera casa, el cierre con los dedos cruzados va bien y cierro el próximo viernes!
¡¡Eso es tan emocionante!! comprar una casa puede ser una gran experiencia.",Eso está estupendo,"Tengo contrato para comprar mi primera casa, el cierre con los dedos cruzados va bien y cierro el próximo viernes!
¡¡Eso es tan emocionante!! comprar una casa puede ser una gran experiencia.",Eso está estupendo,"Tengo contrato para comprar mi primera casa, el cierre con los dedos cruzados va bien y cierro el próximo viernes!
¡¡Eso es tan emocionante!! comprar una casa puede ser una gran experiencia.",Eso está estupendo,"Tengo contrato para comprar mi primera casa, el cierre con los dedos cruzados va bien y cierro el próximo viernes!
¡¡Eso es tan emocionante!! comprar una casa puede ser una gran experiencia.",Eso está estupendo,"Tengo contrato para comprar mi primera casa, el cierre con los dedos cruzados va bien y cierro el próximo viernes!
¡¡Eso es tan emocionante!! comprar una casa puede ser una gran experiencia.",Eso está estupendo,"Tengo contrato para comprar mi primera casa, el cierre con los dedos cruzados va bien y cierro el próximo viernes!
¡¡Eso es tan emocionante!! comprar una casa puede ser una gran experiencia.",Eso está estupendo,"Tengo contrato para comprar mi primera casa, el cierre con los dedos cruzados va bien y cierro el próximo viernes!
¡¡Eso es tan emocionante!! comprar una casa puede ser una gran experiencia.",Eso está estupendo,"Tengo contrato para comprar mi primera casa, el cierre con los dedos cruzados va bien y cierro el próximo viernes!
¡¡Eso es tan emocionante!! comprar una casa puede ser una gran experiencia.",Eso está estupendo,"Tengo contrato para comprar mi primera casa, el cierre con los dedos cruzados va bien y cierro el próximo viernes!
¡¡Eso es tan emocionante!! comprar una casa puede ser una gran experiencia.",Eso está estupendo,"Tengo contrato para comprar mi primera casa, el cierre con los dedos cruzados va bien y cierro el próximo viernes!
¡¡Eso es tan emocionante!! comprar una casa puede ser una gran experiencia.",Eso está estupendo,3.1
"Cada año, cuando los niños regresan a la escuela, me trae muchos recuerdos de cuando mis hijos iban a la escuela.
Sé lo que quieres decir.  Me encanta ver todas las fotos, y pienso en lo poco que solía ser la mía.",Eso está estupendo,"Cada año, cuando los niños regresan a la escuela, me trae muchos recuerdos de cuando mis hijos iban a la escuela.
Sé lo que quieres decir.  Me encanta ver todas las fotos, y pienso en lo poco que solía ser la mía.",Eso está estupendo,"Cada año, cuando los niños regresan a la escuela, me trae muchos recuerdos de cuando mis hijos iban a la escuela.
Sé lo que quieres decir.  Me encanta ver todas las fotos, y pienso en lo poco que solía ser la mía.",Eso está estupendo,"Cada año, cuando los niños regresan a la escuela, me trae muchos recuerdos de cuando mis hijos iban a la escuela.
Sé lo que quieres decir.  Me encanta ver todas las fotos, y pienso en lo poco que solía ser la mía.",Eso está estupendo,"Cada año, cuando los niños regresan a la escuela, me trae muchos recuerdos de cuando mis hijos iban a la escuela.
Sé lo que quieres decir.  Me encanta ver todas las fotos, y pienso en lo poco que solía ser la mía.",Eso está estupendo,"Cada año, cuando los niños regresan a la escuela, me trae muchos recuerdos de cuando mis hijos iban a la escuela.
Sé lo que quieres decir.  Me encanta ver todas las fotos, y pienso en lo poco que solía ser la mía.",Eso está estupendo,"Cada año, cuando los niños regresan a la escuela, me trae muchos recuerdos de cuando mis hijos iban a la escuela.
Sé lo que quieres decir.  Me encanta ver todas las fotos, y pienso en lo poco que solía ser la mía.",Eso está estupendo,"Cada año, cuando los niños regresan a la escuela, me trae muchos recuerdos de cuando mis hijos iban a la escuela.
Sé lo que quieres decir.  Me encanta ver todas las fotos, y pienso en lo poco que solía ser la mía.",Eso está estupendo,"Cada año, cuando los niños regresan a la escuela, me trae muchos recuerdos de cuando mis hijos iban a la escuela.
Sé lo que quieres decir.  Me encanta ver todas las fotos, y pienso en lo poco que solía ser la mía.",Eso está estupendo,"Cada año, cuando los niños regresan a la escuela, me trae muchos recuerdos de cuando mis hijos iban a la escuela.
Sé lo que quieres decir.  Me encanta ver todas las fotos, y pienso en lo poco que solía ser la mía.",Eso está estupendo,3.4
"Primer día de escuela recuerdo, mis hijos primer día de escuela, ¿cómo te hizo sentir?
Simplemente me dio la sensación de que el tiempo pasa volando demasiado rápido a veces.  Mi hijo menor en la foto estaba en primer grado y su hermana mayor estaba en 7º grado.",Eso está estupendo,"Primer día de escuela recuerdo, mis hijos primer día de escuela, ¿cómo te hizo sentir?
Simplemente me dio la sensación de que el tiempo pasa volando demasiado rápido a veces.  Mi hijo menor en la foto estaba en primer grado y su hermana mayor estaba en 7º grado.",Eso está estupendo,"Primer día de escuela recuerdo, mis hijos primer día de escuela, ¿cómo te hizo sentir?
Simplemente me dio la sensación de que el tiempo pasa volando demasiado rápido a veces.  Mi hijo menor en la foto estaba en primer grado y su hermana mayor estaba en 7º grado.",Eso está estupendo,"Primer día de escuela recuerdo, mis hijos primer día de escuela, ¿cómo te hizo sentir?
Simplemente me dio la sensación de que el tiempo pasa volando demasiado rápido a veces.  Mi hijo menor en la foto estaba en primer grado y su hermana mayor estaba en 7º grado.",Eso está estupendo,"Primer día de escuela recuerdo, mis hijos primer día de escuela, ¿cómo te hizo sentir?
Simplemente me dio la sensación de que el tiempo pasa volando demasiado rápido a veces.  Mi hijo menor en la foto estaba en primer grado y su hermana mayor estaba en 7º grado.",Eso está estupendo,"Primer día de escuela recuerdo, mis hijos primer día de escuela, ¿cómo te hizo sentir?
Simplemente me dio la sensación de que el tiempo pasa volando demasiado rápido a veces.  Mi hijo menor en la foto estaba en primer grado y su hermana mayor estaba en 7º grado.",Eso está estupendo,"Primer día de escuela recuerdo, mis hijos primer día de escuela, ¿cómo te hizo sentir?
Simplemente me dio la sensación de que el tiempo pasa volando demasiado rápido a veces.  Mi hijo menor en la foto estaba en primer grado y su hermana mayor estaba en 7º grado.",Eso está estupendo,"Primer día de escuela recuerdo, mis hijos primer día de escuela, ¿cómo te hizo sentir?
Simplemente me dio la sensación de que el tiempo pasa volando demasiado rápido a veces.  Mi hijo menor en la foto estaba en primer grado y su hermana mayor estaba en 7º grado.",Eso está estupendo,"Primer día de escuela recuerdo, mis hijos primer día de escuela, ¿cómo te hizo sentir?
Simplemente me dio la sensación de que el tiempo pasa volando demasiado rápido a veces.  Mi hijo menor en la foto estaba en primer grado y su hermana mayor estaba en 7º grado.",Eso está estupendo,"Primer día de escuela recuerdo, mis hijos primer día de escuela, ¿cómo te hizo sentir?
Simplemente me dio la sensación de que el tiempo pasa volando demasiado rápido a veces.  Mi hijo menor en la foto estaba en primer grado y su hermana mayor estaba en 7º grado.",Eso está estupendo,3.4
"Me encanta enseñar a la gente a saltar en paracaídas, es muy divertido ayudarlos a aprender.
¡Eso suena muy divertido! ¿Sabes a dónde puedo ir a buscar clases?",¡Eso es genial! Espero que lo pases bien,"Me encanta enseñar a la gente a saltar en paracaídas, es muy divertido ayudarlos a aprender.
¡Eso suena muy divertido! ¿Sabes a dónde puedo ir a buscar clases?",¡Eso es genial! Espero que lo pases bien,"Me encanta enseñar a la gente a saltar en paracaídas, es muy divertido ayudarlos a aprender.
¡Eso suena muy divertido! ¿Sabes a dónde puedo ir a buscar clases?",¡Eso es genial! Espero que lo pases bien,"Me encanta enseñar a la gente a saltar en paracaídas, es muy divertido ayudarlos a aprender.
¡Eso suena muy divertido! ¿Sabes a dónde puedo ir a buscar clases?",¡Eso es genial! Espero que lo pases bien,"Me encanta enseñar a la gente a saltar en paracaídas, es muy divertido ayudarlos a aprender.
¡Eso suena muy divertido! ¿Sabes a dónde puedo ir a buscar clases?",¡Eso es genial! Espero que lo pases bien,"Me encanta enseñar a la gente a saltar en paracaídas, es muy divertido ayudarlos a aprender.
¡Eso suena muy divertido! ¿Sabes a dónde puedo ir a buscar clases?",¡Eso es genial! Espero que lo pases bien,"Me encanta enseñar a la gente a saltar en paracaídas, es muy divertido ayudarlos a aprender.
¡Eso suena muy divertido! ¿Sabes a dónde puedo ir a buscar clases?",¡Eso es genial! Espero que lo pases bien,"Me encanta enseñar a la gente a saltar en paracaídas, es muy divertido ayudarlos a aprender.
¡Eso suena muy divertido! ¿Sabes a dónde puedo ir a buscar clases?",¡Eso es genial! Espero que lo pases bien,"Me encanta enseñar a la gente a saltar en paracaídas, es muy divertido ayudarlos a aprender.
¡Eso suena muy divertido! ¿Sabes a dónde puedo ir a buscar clases?",¡Eso es genial! Espero que lo pases bien,"Me encanta enseñar a la gente a saltar en paracaídas, es muy divertido ayudarlos a aprender.
¡Eso suena muy divertido! ¿Sabes a dónde puedo ir a buscar clases?",¡Eso es genial! Espero que lo pases bien,2.3
"Sí, creo que ofrecen un gran puente hacia el pasado. ¿Y tú?
Absolutamente. Me encanta escuchar a mi mámá contarme historias de su infancia atrapando nutria y arrastre con su familia.",Eso está estupendo,"Sí, creo que ofrecen un gran puente hacia el pasado. ¿Y tú?
Absolutamente. Me encanta escuchar a mi mámá contarme historias de su infancia atrapando nutria y arrastre con su familia.",Eso está estupendo,"Sí, creo que ofrecen un gran puente hacia el pasado. ¿Y tú?
Absolutamente. Me encanta escuchar a mi mámá contarme historias de su infancia atrapando nutria y arrastre con su familia.",Eso está estupendo,"Sí, creo que ofrecen un gran puente hacia el pasado. ¿Y tú?
Absolutamente. Me encanta escuchar a mi mámá contarme historias de su infancia atrapando nutria y arrastre con su familia.",Eso está estupendo,"Sí, creo que ofrecen un gran puente hacia el pasado. ¿Y tú?
Absolutamente. Me encanta escuchar a mi mámá contarme historias de su infancia atrapando nutria y arrastre con su familia.",Eso está estupendo,"Sí, creo que ofrecen un gran puente hacia el pasado. ¿Y tú?
Absolutamente. Me encanta escuchar a mi mámá contarme historias de su infancia atrapando nutria y arrastre con su familia.",Eso está estupendo,"Sí, creo que ofrecen un gran puente hacia el pasado. ¿Y tú?
Absolutamente. Me encanta escuchar a mi mámá contarme historias de su infancia atrapando nutria y arrastre con su familia.",Eso está estupendo,"Sí, creo que ofrecen un gran puente hacia el pasado. ¿Y tú?
Absolutamente. Me encanta escuchar a mi mámá contarme historias de su infancia atrapando nutria y arrastre con su familia.",Eso está estupendo,"Sí, creo que ofrecen un gran puente hacia el pasado. ¿Y tú?
Absolutamente. Me encanta escuchar a mi mámá contarme historias de su infancia atrapando nutria y arrastre con su familia.",Eso está estupendo,"Sí, creo que ofrecen un gran puente hacia el pasado. ¿Y tú?
Absolutamente. Me encanta escuchar a mi mámá contarme historias de su infancia atrapando nutria y arrastre con su familia.",Eso está estupendo,3.3
