arabic_ctx,arabic_res,chinese_ctx,chinese_res,english_ctx,english_res,french_ctx,french_res,german_ctx,german_res,hindi_ctx,hindi_res,japanese_ctx,japanese_res,korean_ctx,korean_res,russian_ctx,russian_res,spanish_ctx,spanish_res,ratings
"Bueno, habrá una actuación benéfica el sábado por la noche. Y también, habrá un concierto en solitario de una estrella de la ópera el domingo por la noche.
Es bueno que tenga opciones aquí. ¿Puede hablarme de la del sábado?","Claro, vamos al concierto con una noche.","Bueno, habrá una actuación benéfica el sábado por la noche. Y también, habrá un concierto en solitario de una estrella de la ópera el domingo por la noche.
Es bueno que tenga opciones aquí. ¿Puede hablarme de la del sábado?","Claro, vamos al concierto con una noche.","Bueno, habrá una actuación benéfica el sábado por la noche. Y también, habrá un concierto en solitario de una estrella de la ópera el domingo por la noche.
Es bueno que tenga opciones aquí. ¿Puede hablarme de la del sábado?","Claro, vamos al concierto con una noche.","Bueno, habrá una actuación benéfica el sábado por la noche. Y también, habrá un concierto en solitario de una estrella de la ópera el domingo por la noche.
Es bueno que tenga opciones aquí. ¿Puede hablarme de la del sábado?","Claro, vamos al concierto con una noche.","Bueno, habrá una actuación benéfica el sábado por la noche. Y también, habrá un concierto en solitario de una estrella de la ópera el domingo por la noche.
Es bueno que tenga opciones aquí. ¿Puede hablarme de la del sábado?","Claro, vamos al concierto con una noche.","Bueno, habrá una actuación benéfica el sábado por la noche. Y también, habrá un concierto en solitario de una estrella de la ópera el domingo por la noche.
Es bueno que tenga opciones aquí. ¿Puede hablarme de la del sábado?","Claro, vamos al concierto con una noche.","Bueno, habrá una actuación benéfica el sábado por la noche. Y también, habrá un concierto en solitario de una estrella de la ópera el domingo por la noche.
Es bueno que tenga opciones aquí. ¿Puede hablarme de la del sábado?","Claro, vamos al concierto con una noche.","Bueno, habrá una actuación benéfica el sábado por la noche. Y también, habrá un concierto en solitario de una estrella de la ópera el domingo por la noche.
Es bueno que tenga opciones aquí. ¿Puede hablarme de la del sábado?","Claro, vamos al concierto con una noche.","Bueno, habrá una actuación benéfica el sábado por la noche. Y también, habrá un concierto en solitario de una estrella de la ópera el domingo por la noche.
Es bueno que tenga opciones aquí. ¿Puede hablarme de la del sábado?","Claro, vamos al concierto con una noche.","Bueno, habrá una actuación benéfica el sábado por la noche. Y también, habrá un concierto en solitario de una estrella de la ópera el domingo por la noche.
Es bueno que tenga opciones aquí. ¿Puede hablarme de la del sábado?","Claro, vamos al concierto con una noche.",3.3
"¿Qué opinas sobre los equipos en nuestra empresa?
Tenemos que equipar a nuestra empresa con una red de estaciones de trabajo en cada oficina y sala de exposición lo antes posible.","Tenemos mucho trabajo, pero tenemos que trabajar horas extras. Necesitamos trabajar con una empresa.","¿Qué opinas sobre los equipos en nuestra empresa?
Tenemos que equipar a nuestra empresa con una red de estaciones de trabajo en cada oficina y sala de exposición lo antes posible.","Tenemos mucho trabajo, pero tenemos que trabajar horas extras. Necesitamos trabajar con una empresa.","¿Qué opinas sobre los equipos en nuestra empresa?
Tenemos que equipar a nuestra empresa con una red de estaciones de trabajo en cada oficina y sala de exposición lo antes posible.","Tenemos mucho trabajo, pero tenemos que trabajar horas extras. Necesitamos trabajar con una empresa.","¿Qué opinas sobre los equipos en nuestra empresa?
Tenemos que equipar a nuestra empresa con una red de estaciones de trabajo en cada oficina y sala de exposición lo antes posible.","Tenemos mucho trabajo, pero tenemos que trabajar horas extras. Necesitamos trabajar con una empresa.","¿Qué opinas sobre los equipos en nuestra empresa?
Tenemos que equipar a nuestra empresa con una red de estaciones de trabajo en cada oficina y sala de exposición lo antes posible.","Tenemos mucho trabajo, pero tenemos que trabajar horas extras. Necesitamos trabajar con una empresa.","¿Qué opinas sobre los equipos en nuestra empresa?
Tenemos que equipar a nuestra empresa con una red de estaciones de trabajo en cada oficina y sala de exposición lo antes posible.","Tenemos mucho trabajo, pero tenemos que trabajar horas extras. Necesitamos trabajar con una empresa.","¿Qué opinas sobre los equipos en nuestra empresa?
Tenemos que equipar a nuestra empresa con una red de estaciones de trabajo en cada oficina y sala de exposición lo antes posible.","Tenemos mucho trabajo, pero tenemos que trabajar horas extras. Necesitamos trabajar con una empresa.","¿Qué opinas sobre los equipos en nuestra empresa?
Tenemos que equipar a nuestra empresa con una red de estaciones de trabajo en cada oficina y sala de exposición lo antes posible.","Tenemos mucho trabajo, pero tenemos que trabajar horas extras. Necesitamos trabajar con una empresa.","¿Qué opinas sobre los equipos en nuestra empresa?
Tenemos que equipar a nuestra empresa con una red de estaciones de trabajo en cada oficina y sala de exposición lo antes posible.","Tenemos mucho trabajo, pero tenemos que trabajar horas extras. Necesitamos trabajar con una empresa.","¿Qué opinas sobre los equipos en nuestra empresa?
Tenemos que equipar a nuestra empresa con una red de estaciones de trabajo en cada oficina y sala de exposición lo antes posible.","Tenemos mucho trabajo, pero tenemos que trabajar horas extras. Necesitamos trabajar con una empresa.",2.9
"Lo grité de vuelta, por supuesto.
Sostenlo, Mike. No lograrás nada gritándole, ¿verdad? Lo trabajaste todo hasta ahora. ¿Por qué no esperar hasta que te enfríes un poco?",He estado un poco enfermo por un tiempo. Era un niño pequeño y no he perdido los estribos.,"Lo grité de vuelta, por supuesto.
Sostenlo, Mike. No lograrás nada gritándole, ¿verdad? Lo trabajaste todo hasta ahora. ¿Por qué no esperar hasta que te enfríes un poco?",He estado un poco enfermo por un tiempo. Era un niño pequeño y no he perdido los estribos.,"Lo grité de vuelta, por supuesto.
Sostenlo, Mike. No lograrás nada gritándole, ¿verdad? Lo trabajaste todo hasta ahora. ¿Por qué no esperar hasta que te enfríes un poco?",He estado un poco enfermo por un tiempo. Era un niño pequeño y no he perdido los estribos.,"Lo grité de vuelta, por supuesto.
Sostenlo, Mike. No lograrás nada gritándole, ¿verdad? Lo trabajaste todo hasta ahora. ¿Por qué no esperar hasta que te enfríes un poco?",He estado un poco enfermo por un tiempo. Era un niño pequeño y no he perdido los estribos.,"Lo grité de vuelta, por supuesto.
Sostenlo, Mike. No lograrás nada gritándole, ¿verdad? Lo trabajaste todo hasta ahora. ¿Por qué no esperar hasta que te enfríes un poco?",He estado un poco enfermo por un tiempo. Era un niño pequeño y no he perdido los estribos.,"Lo grité de vuelta, por supuesto.
Sostenlo, Mike. No lograrás nada gritándole, ¿verdad? Lo trabajaste todo hasta ahora. ¿Por qué no esperar hasta que te enfríes un poco?",He estado un poco enfermo por un tiempo. Era un niño pequeño y no he perdido los estribos.,"Lo grité de vuelta, por supuesto.
Sostenlo, Mike. No lograrás nada gritándole, ¿verdad? Lo trabajaste todo hasta ahora. ¿Por qué no esperar hasta que te enfríes un poco?",He estado un poco enfermo por un tiempo. Era un niño pequeño y no he perdido los estribos.,"Lo grité de vuelta, por supuesto.
Sostenlo, Mike. No lograrás nada gritándole, ¿verdad? Lo trabajaste todo hasta ahora. ¿Por qué no esperar hasta que te enfríes un poco?",He estado un poco enfermo por un tiempo. Era un niño pequeño y no he perdido los estribos.,"Lo grité de vuelta, por supuesto.
Sostenlo, Mike. No lograrás nada gritándole, ¿verdad? Lo trabajaste todo hasta ahora. ¿Por qué no esperar hasta que te enfríes un poco?",He estado un poco enfermo por un tiempo. Era un niño pequeño y no he perdido los estribos.,"Lo grité de vuelta, por supuesto.
Sostenlo, Mike. No lograrás nada gritándole, ¿verdad? Lo trabajaste todo hasta ahora. ¿Por qué no esperar hasta que te enfríes un poco?",He estado un poco enfermo por un tiempo. Era un niño pequeño y no he perdido los estribos.,2.5
"¿Qué dijeron?
Dijeron que necesitaba un nuevo disco duro.",Son muy buenos.,"¿Qué dijeron?
Dijeron que necesitaba un nuevo disco duro.",Son muy buenos.,"¿Qué dijeron?
Dijeron que necesitaba un nuevo disco duro.",Son muy buenos.,"¿Qué dijeron?
Dijeron que necesitaba un nuevo disco duro.",Son muy buenos.,"¿Qué dijeron?
Dijeron que necesitaba un nuevo disco duro.",Son muy buenos.,"¿Qué dijeron?
Dijeron que necesitaba un nuevo disco duro.",Son muy buenos.,"¿Qué dijeron?
Dijeron que necesitaba un nuevo disco duro.",Son muy buenos.,"¿Qué dijeron?
Dijeron que necesitaba un nuevo disco duro.",Son muy buenos.,"¿Qué dijeron?
Dijeron que necesitaba un nuevo disco duro.",Son muy buenos.,"¿Qué dijeron?
Dijeron que necesitaba un nuevo disco duro.",Son muy buenos.,3.3
"Eso es justo en mi callejón. Dices fiesta y yo estoy ahí.
Perfecto. Estará abierto al público y anticipamos aproximadamente entre quinientas y setecientas personas.",¿En serio?,"Eso es justo en mi callejón. Dices fiesta y yo estoy ahí.
Perfecto. Estará abierto al público y anticipamos aproximadamente entre quinientas y setecientas personas.",¿En serio?,"Eso es justo en mi callejón. Dices fiesta y yo estoy ahí.
Perfecto. Estará abierto al público y anticipamos aproximadamente entre quinientas y setecientas personas.",¿En serio?,"Eso es justo en mi callejón. Dices fiesta y yo estoy ahí.
Perfecto. Estará abierto al público y anticipamos aproximadamente entre quinientas y setecientas personas.",¿En serio?,"Eso es justo en mi callejón. Dices fiesta y yo estoy ahí.
Perfecto. Estará abierto al público y anticipamos aproximadamente entre quinientas y setecientas personas.",¿En serio?,"Eso es justo en mi callejón. Dices fiesta y yo estoy ahí.
Perfecto. Estará abierto al público y anticipamos aproximadamente entre quinientas y setecientas personas.",¿En serio?,"Eso es justo en mi callejón. Dices fiesta y yo estoy ahí.
Perfecto. Estará abierto al público y anticipamos aproximadamente entre quinientas y setecientas personas.",¿En serio?,"Eso es justo en mi callejón. Dices fiesta y yo estoy ahí.
Perfecto. Estará abierto al público y anticipamos aproximadamente entre quinientas y setecientas personas.",¿En serio?,"Eso es justo en mi callejón. Dices fiesta y yo estoy ahí.
Perfecto. Estará abierto al público y anticipamos aproximadamente entre quinientas y setecientas personas.",¿En serio?,"Eso es justo en mi callejón. Dices fiesta y yo estoy ahí.
Perfecto. Estará abierto al público y anticipamos aproximadamente entre quinientas y setecientas personas.",¿En serio?,3.4
"Puedo comprobarlo por ti ahora mismo. ¿Te importaría aguantar?
Seguro. No hay problema.",Me temo que no puedo.,"Puedo comprobarlo por ti ahora mismo. ¿Te importaría aguantar?
Seguro. No hay problema.",Me temo que no puedo.,"Puedo comprobarlo por ti ahora mismo. ¿Te importaría aguantar?
Seguro. No hay problema.",Me temo que no puedo.,"Puedo comprobarlo por ti ahora mismo. ¿Te importaría aguantar?
Seguro. No hay problema.",Me temo que no puedo.,"Puedo comprobarlo por ti ahora mismo. ¿Te importaría aguantar?
Seguro. No hay problema.",Me temo que no puedo.,"Puedo comprobarlo por ti ahora mismo. ¿Te importaría aguantar?
Seguro. No hay problema.",Me temo que no puedo.,"Puedo comprobarlo por ti ahora mismo. ¿Te importaría aguantar?
Seguro. No hay problema.",Me temo que no puedo.,"Puedo comprobarlo por ti ahora mismo. ¿Te importaría aguantar?
Seguro. No hay problema.",Me temo que no puedo.,"Puedo comprobarlo por ti ahora mismo. ¿Te importaría aguantar?
Seguro. No hay problema.",Me temo que no puedo.,"Puedo comprobarlo por ti ahora mismo. ¿Te importaría aguantar?
Seguro. No hay problema.",Me temo que no puedo.,3.4
"Oh, tu precioso juego. ¡Ves el mismo partido todos los años, y cada año tu amado equipo de la ciudad natal pierde por al menos tres goles!
Oh no, no lo hiciste. No solo insultaste a los Sals-bury Seals, ¿verdad? ¿Por qué no lo haces solo ? simplemente ir y devolver toda esa ropa estúpida y no volver hasta que terminen las ventas?",¡No soy tan serio! Solo voy a ir al juego.,"Oh, tu precioso juego. ¡Ves el mismo partido todos los años, y cada año tu amado equipo de la ciudad natal pierde por al menos tres goles!
Oh no, no lo hiciste. No solo insultaste a los Sals-bury Seals, ¿verdad? ¿Por qué no lo haces solo ? simplemente ir y devolver toda esa ropa estúpida y no volver hasta que terminen las ventas?",¡No soy tan serio! Solo voy a ir al juego.,"Oh, tu precioso juego. ¡Ves el mismo partido todos los años, y cada año tu amado equipo de la ciudad natal pierde por al menos tres goles!
Oh no, no lo hiciste. No solo insultaste a los Sals-bury Seals, ¿verdad? ¿Por qué no lo haces solo ? simplemente ir y devolver toda esa ropa estúpida y no volver hasta que terminen las ventas?",¡No soy tan serio! Solo voy a ir al juego.,"Oh, tu precioso juego. ¡Ves el mismo partido todos los años, y cada año tu amado equipo de la ciudad natal pierde por al menos tres goles!
Oh no, no lo hiciste. No solo insultaste a los Sals-bury Seals, ¿verdad? ¿Por qué no lo haces solo ? simplemente ir y devolver toda esa ropa estúpida y no volver hasta que terminen las ventas?",¡No soy tan serio! Solo voy a ir al juego.,"Oh, tu precioso juego. ¡Ves el mismo partido todos los años, y cada año tu amado equipo de la ciudad natal pierde por al menos tres goles!
Oh no, no lo hiciste. No solo insultaste a los Sals-bury Seals, ¿verdad? ¿Por qué no lo haces solo ? simplemente ir y devolver toda esa ropa estúpida y no volver hasta que terminen las ventas?",¡No soy tan serio! Solo voy a ir al juego.,"Oh, tu precioso juego. ¡Ves el mismo partido todos los años, y cada año tu amado equipo de la ciudad natal pierde por al menos tres goles!
Oh no, no lo hiciste. No solo insultaste a los Sals-bury Seals, ¿verdad? ¿Por qué no lo haces solo ? simplemente ir y devolver toda esa ropa estúpida y no volver hasta que terminen las ventas?",¡No soy tan serio! Solo voy a ir al juego.,"Oh, tu precioso juego. ¡Ves el mismo partido todos los años, y cada año tu amado equipo de la ciudad natal pierde por al menos tres goles!
Oh no, no lo hiciste. No solo insultaste a los Sals-bury Seals, ¿verdad? ¿Por qué no lo haces solo ? simplemente ir y devolver toda esa ropa estúpida y no volver hasta que terminen las ventas?",¡No soy tan serio! Solo voy a ir al juego.,"Oh, tu precioso juego. ¡Ves el mismo partido todos los años, y cada año tu amado equipo de la ciudad natal pierde por al menos tres goles!
Oh no, no lo hiciste. No solo insultaste a los Sals-bury Seals, ¿verdad? ¿Por qué no lo haces solo ? simplemente ir y devolver toda esa ropa estúpida y no volver hasta que terminen las ventas?",¡No soy tan serio! Solo voy a ir al juego.,"Oh, tu precioso juego. ¡Ves el mismo partido todos los años, y cada año tu amado equipo de la ciudad natal pierde por al menos tres goles!
Oh no, no lo hiciste. No solo insultaste a los Sals-bury Seals, ¿verdad? ¿Por qué no lo haces solo ? simplemente ir y devolver toda esa ropa estúpida y no volver hasta que terminen las ventas?",¡No soy tan serio! Solo voy a ir al juego.,"Oh, tu precioso juego. ¡Ves el mismo partido todos los años, y cada año tu amado equipo de la ciudad natal pierde por al menos tres goles!
Oh no, no lo hiciste. No solo insultaste a los Sals-bury Seals, ¿verdad? ¿Por qué no lo haces solo ? simplemente ir y devolver toda esa ropa estúpida y no volver hasta que terminen las ventas?",¡No soy tan serio! Solo voy a ir al juego.,2.8
"No estaba tan impresionado por la comida.
El servicio ciertamente podría haber sido mejor.",¿Qué opinas de la comida?,"No estaba tan impresionado por la comida.
El servicio ciertamente podría haber sido mejor.",¿Qué opinas de la comida?,"No estaba tan impresionado por la comida.
El servicio ciertamente podría haber sido mejor.",¿Qué opinas de la comida?,"No estaba tan impresionado por la comida.
El servicio ciertamente podría haber sido mejor.",¿Qué opinas de la comida?,"No estaba tan impresionado por la comida.
El servicio ciertamente podría haber sido mejor.",¿Qué opinas de la comida?,"No estaba tan impresionado por la comida.
El servicio ciertamente podría haber sido mejor.",¿Qué opinas de la comida?,"No estaba tan impresionado por la comida.
El servicio ciertamente podría haber sido mejor.",¿Qué opinas de la comida?,"No estaba tan impresionado por la comida.
El servicio ciertamente podría haber sido mejor.",¿Qué opinas de la comida?,"No estaba tan impresionado por la comida.
El servicio ciertamente podría haber sido mejor.",¿Qué opinas de la comida?,"No estaba tan impresionado por la comida.
El servicio ciertamente podría haber sido mejor.",¿Qué opinas de la comida?,3.4
"¿Me? De ninguna manera, manténgalo alejado de mí, por favor.
¿Por qué estás actuando tan extraño hoy?",Porque es un niño pequeño.,"¿Me? De ninguna manera, manténgalo alejado de mí, por favor.
¿Por qué estás actuando tan extraño hoy?",Porque es un niño pequeño.,"¿Me? De ninguna manera, manténgalo alejado de mí, por favor.
¿Por qué estás actuando tan extraño hoy?",Porque es un niño pequeño.,"¿Me? De ninguna manera, manténgalo alejado de mí, por favor.
¿Por qué estás actuando tan extraño hoy?",Porque es un niño pequeño.,"¿Me? De ninguna manera, manténgalo alejado de mí, por favor.
¿Por qué estás actuando tan extraño hoy?",Porque es un niño pequeño.,"¿Me? De ninguna manera, manténgalo alejado de mí, por favor.
¿Por qué estás actuando tan extraño hoy?",Porque es un niño pequeño.,"¿Me? De ninguna manera, manténgalo alejado de mí, por favor.
¿Por qué estás actuando tan extraño hoy?",Porque es un niño pequeño.,"¿Me? De ninguna manera, manténgalo alejado de mí, por favor.
¿Por qué estás actuando tan extraño hoy?",Porque es un niño pequeño.,"¿Me? De ninguna manera, manténgalo alejado de mí, por favor.
¿Por qué estás actuando tan extraño hoy?",Porque es un niño pequeño.,"¿Me? De ninguna manera, manténgalo alejado de mí, por favor.
¿Por qué estás actuando tan extraño hoy?",Porque es un niño pequeño.,3.8
"¿Le prestaste mucho dinero?
No mucho. Tuve que pagar una factura inesperada, así que necesitaba que me devolvieran el dinero.",No le presté atención.,"¿Le prestaste mucho dinero?
No mucho. Tuve que pagar una factura inesperada, así que necesitaba que me devolvieran el dinero.",No le presté atención.,"¿Le prestaste mucho dinero?
No mucho. Tuve que pagar una factura inesperada, así que necesitaba que me devolvieran el dinero.",No le presté atención.,"¿Le prestaste mucho dinero?
No mucho. Tuve que pagar una factura inesperada, así que necesitaba que me devolvieran el dinero.",No le presté atención.,"¿Le prestaste mucho dinero?
No mucho. Tuve que pagar una factura inesperada, así que necesitaba que me devolvieran el dinero.",No le presté atención.,"¿Le prestaste mucho dinero?
No mucho. Tuve que pagar una factura inesperada, así que necesitaba que me devolvieran el dinero.",No le presté atención.,"¿Le prestaste mucho dinero?
No mucho. Tuve que pagar una factura inesperada, así que necesitaba que me devolvieran el dinero.",No le presté atención.,"¿Le prestaste mucho dinero?
No mucho. Tuve que pagar una factura inesperada, así que necesitaba que me devolvieran el dinero.",No le presté atención.,"¿Le prestaste mucho dinero?
No mucho. Tuve que pagar una factura inesperada, así que necesitaba que me devolvieran el dinero.",No le presté atención.,"¿Le prestaste mucho dinero?
No mucho. Tuve que pagar una factura inesperada, así que necesitaba que me devolvieran el dinero.",No le presté atención.,2.5
"Ya estás aquí.
Gracias. ¿Qué tipo de piedra es esta?",Voy a tener un gran fan de la carne.,"Ya estás aquí.
Gracias. ¿Qué tipo de piedra es esta?",Voy a tener un gran fan de la carne.,"Ya estás aquí.
Gracias. ¿Qué tipo de piedra es esta?",Voy a tener un gran fan de la carne.,"Ya estás aquí.
Gracias. ¿Qué tipo de piedra es esta?",Voy a tener un gran fan de la carne.,"Ya estás aquí.
Gracias. ¿Qué tipo de piedra es esta?",Voy a tener un gran fan de la carne.,"Ya estás aquí.
Gracias. ¿Qué tipo de piedra es esta?",Voy a tener un gran fan de la carne.,"Ya estás aquí.
Gracias. ¿Qué tipo de piedra es esta?",Voy a tener un gran fan de la carne.,"Ya estás aquí.
Gracias. ¿Qué tipo de piedra es esta?",Voy a tener un gran fan de la carne.,"Ya estás aquí.
Gracias. ¿Qué tipo de piedra es esta?",Voy a tener un gran fan de la carne.,"Ya estás aquí.
Gracias. ¿Qué tipo de piedra es esta?",Voy a tener un gran fan de la carne.,2.4
"Perdona. ¿Te importa si pruebo esto?
De nada. Los vestuarios son así.","Lo siento, pero me temo que no puedo.","Perdona. ¿Te importa si pruebo esto?
De nada. Los vestuarios son así.","Lo siento, pero me temo que no puedo.","Perdona. ¿Te importa si pruebo esto?
De nada. Los vestuarios son así.","Lo siento, pero me temo que no puedo.","Perdona. ¿Te importa si pruebo esto?
De nada. Los vestuarios son así.","Lo siento, pero me temo que no puedo.","Perdona. ¿Te importa si pruebo esto?
De nada. Los vestuarios son así.","Lo siento, pero me temo que no puedo.","Perdona. ¿Te importa si pruebo esto?
De nada. Los vestuarios son así.","Lo siento, pero me temo que no puedo.","Perdona. ¿Te importa si pruebo esto?
De nada. Los vestuarios son así.","Lo siento, pero me temo que no puedo.","Perdona. ¿Te importa si pruebo esto?
De nada. Los vestuarios son así.","Lo siento, pero me temo que no puedo.","Perdona. ¿Te importa si pruebo esto?
De nada. Los vestuarios son así.","Lo siento, pero me temo que no puedo.","Perdona. ¿Te importa si pruebo esto?
De nada. Los vestuarios son así.","Lo siento, pero me temo que no puedo.",3.0
"Bueno, está especialmente hecho de una aleación de platino, señor, y el brillo nunca se desvanecerá.
Yo los tomo. Por favor, envuélvalos y dame el recibo.",DE ACUERDO. Lo tomaré.,"Bueno, está especialmente hecho de una aleación de platino, señor, y el brillo nunca se desvanecerá.
Yo los tomo. Por favor, envuélvalos y dame el recibo.",DE ACUERDO. Lo tomaré.,"Bueno, está especialmente hecho de una aleación de platino, señor, y el brillo nunca se desvanecerá.
Yo los tomo. Por favor, envuélvalos y dame el recibo.",DE ACUERDO. Lo tomaré.,"Bueno, está especialmente hecho de una aleación de platino, señor, y el brillo nunca se desvanecerá.
Yo los tomo. Por favor, envuélvalos y dame el recibo.",DE ACUERDO. Lo tomaré.,"Bueno, está especialmente hecho de una aleación de platino, señor, y el brillo nunca se desvanecerá.
Yo los tomo. Por favor, envuélvalos y dame el recibo.",DE ACUERDO. Lo tomaré.,"Bueno, está especialmente hecho de una aleación de platino, señor, y el brillo nunca se desvanecerá.
Yo los tomo. Por favor, envuélvalos y dame el recibo.",DE ACUERDO. Lo tomaré.,"Bueno, está especialmente hecho de una aleación de platino, señor, y el brillo nunca se desvanecerá.
Yo los tomo. Por favor, envuélvalos y dame el recibo.",DE ACUERDO. Lo tomaré.,"Bueno, está especialmente hecho de una aleación de platino, señor, y el brillo nunca se desvanecerá.
Yo los tomo. Por favor, envuélvalos y dame el recibo.",DE ACUERDO. Lo tomaré.,"Bueno, está especialmente hecho de una aleación de platino, señor, y el brillo nunca se desvanecerá.
Yo los tomo. Por favor, envuélvalos y dame el recibo.",DE ACUERDO. Lo tomaré.,"Bueno, está especialmente hecho de una aleación de platino, señor, y el brillo nunca se desvanecerá.
Yo los tomo. Por favor, envuélvalos y dame el recibo.",DE ACUERDO. Lo tomaré.,3.7
"Eso es para las llamadas telefónicas que hiciste desde tu habitación.
¿Puedo pagar con cheques de viajero?","Sí, tengo.","Eso es para las llamadas telefónicas que hiciste desde tu habitación.
¿Puedo pagar con cheques de viajero?","Sí, tengo.","Eso es para las llamadas telefónicas que hiciste desde tu habitación.
¿Puedo pagar con cheques de viajero?","Sí, tengo.","Eso es para las llamadas telefónicas que hiciste desde tu habitación.
¿Puedo pagar con cheques de viajero?","Sí, tengo.","Eso es para las llamadas telefónicas que hiciste desde tu habitación.
¿Puedo pagar con cheques de viajero?","Sí, tengo.","Eso es para las llamadas telefónicas que hiciste desde tu habitación.
¿Puedo pagar con cheques de viajero?","Sí, tengo.","Eso es para las llamadas telefónicas que hiciste desde tu habitación.
¿Puedo pagar con cheques de viajero?","Sí, tengo.","Eso es para las llamadas telefónicas que hiciste desde tu habitación.
¿Puedo pagar con cheques de viajero?","Sí, tengo.","Eso es para las llamadas telefónicas que hiciste desde tu habitación.
¿Puedo pagar con cheques de viajero?","Sí, tengo.","Eso es para las llamadas telefónicas que hiciste desde tu habitación.
¿Puedo pagar con cheques de viajero?","Sí, tengo.",3.7
"Sí, he estado trabajando en la Sección de Relaciones Públicas de una empresa en los últimos dos años. Planifico la campaña publicitaria y colaboro con el trabajo de artistas y tipógrafos. A veces tengo que hacer el trabajo de un especialista cuando hay algo urgente.
¿Tienes alguna experiencia práctica como secretaria?","No estoy familiarizado con la empresa, pero no tengo ninguna otra pregunta. No estoy familiarizado con el cliente. Me temo que no puedo hacer otras cosas.","Sí, he estado trabajando en la Sección de Relaciones Públicas de una empresa en los últimos dos años. Planifico la campaña publicitaria y colaboro con el trabajo de artistas y tipógrafos. A veces tengo que hacer el trabajo de un especialista cuando hay algo urgente.
¿Tienes alguna experiencia práctica como secretaria?","No estoy familiarizado con la empresa, pero no tengo ninguna otra pregunta. No estoy familiarizado con el cliente. Me temo que no puedo hacer otras cosas.","Sí, he estado trabajando en la Sección de Relaciones Públicas de una empresa en los últimos dos años. Planifico la campaña publicitaria y colaboro con el trabajo de artistas y tipógrafos. A veces tengo que hacer el trabajo de un especialista cuando hay algo urgente.
¿Tienes alguna experiencia práctica como secretaria?","No estoy familiarizado con la empresa, pero no tengo ninguna otra pregunta. No estoy familiarizado con el cliente. Me temo que no puedo hacer otras cosas.","Sí, he estado trabajando en la Sección de Relaciones Públicas de una empresa en los últimos dos años. Planifico la campaña publicitaria y colaboro con el trabajo de artistas y tipógrafos. A veces tengo que hacer el trabajo de un especialista cuando hay algo urgente.
¿Tienes alguna experiencia práctica como secretaria?","No estoy familiarizado con la empresa, pero no tengo ninguna otra pregunta. No estoy familiarizado con el cliente. Me temo que no puedo hacer otras cosas.","Sí, he estado trabajando en la Sección de Relaciones Públicas de una empresa en los últimos dos años. Planifico la campaña publicitaria y colaboro con el trabajo de artistas y tipógrafos. A veces tengo que hacer el trabajo de un especialista cuando hay algo urgente.
¿Tienes alguna experiencia práctica como secretaria?","No estoy familiarizado con la empresa, pero no tengo ninguna otra pregunta. No estoy familiarizado con el cliente. Me temo que no puedo hacer otras cosas.","Sí, he estado trabajando en la Sección de Relaciones Públicas de una empresa en los últimos dos años. Planifico la campaña publicitaria y colaboro con el trabajo de artistas y tipógrafos. A veces tengo que hacer el trabajo de un especialista cuando hay algo urgente.
¿Tienes alguna experiencia práctica como secretaria?","No estoy familiarizado con la empresa, pero no tengo ninguna otra pregunta. No estoy familiarizado con el cliente. Me temo que no puedo hacer otras cosas.","Sí, he estado trabajando en la Sección de Relaciones Públicas de una empresa en los últimos dos años. Planifico la campaña publicitaria y colaboro con el trabajo de artistas y tipógrafos. A veces tengo que hacer el trabajo de un especialista cuando hay algo urgente.
¿Tienes alguna experiencia práctica como secretaria?","No estoy familiarizado con la empresa, pero no tengo ninguna otra pregunta. No estoy familiarizado con el cliente. Me temo que no puedo hacer otras cosas.","Sí, he estado trabajando en la Sección de Relaciones Públicas de una empresa en los últimos dos años. Planifico la campaña publicitaria y colaboro con el trabajo de artistas y tipógrafos. A veces tengo que hacer el trabajo de un especialista cuando hay algo urgente.
¿Tienes alguna experiencia práctica como secretaria?","No estoy familiarizado con la empresa, pero no tengo ninguna otra pregunta. No estoy familiarizado con el cliente. Me temo que no puedo hacer otras cosas.","Sí, he estado trabajando en la Sección de Relaciones Públicas de una empresa en los últimos dos años. Planifico la campaña publicitaria y colaboro con el trabajo de artistas y tipógrafos. A veces tengo que hacer el trabajo de un especialista cuando hay algo urgente.
¿Tienes alguna experiencia práctica como secretaria?","No estoy familiarizado con la empresa, pero no tengo ninguna otra pregunta. No estoy familiarizado con el cliente. Me temo que no puedo hacer otras cosas.","Sí, he estado trabajando en la Sección de Relaciones Públicas de una empresa en los últimos dos años. Planifico la campaña publicitaria y colaboro con el trabajo de artistas y tipógrafos. A veces tengo que hacer el trabajo de un especialista cuando hay algo urgente.
¿Tienes alguna experiencia práctica como secretaria?","No estoy familiarizado con la empresa, pero no tengo ninguna otra pregunta. No estoy familiarizado con el cliente. Me temo que no puedo hacer otras cosas.",3.4
